case_id,snapshot_index,as_of_time,as_of_hour,as_of_day_of_week,n_hops_observed,time_since_last_hop_hours,elapsed_hours_since_first_tx,hop_velocity,terminal_readiness,n_split_events,n_unique_banks_seen,dormant_account_ratio,avg_account_age_days,min_account_age_days,last_hop_amount,amount_trend,stolen_amount,urban,victim_lat,victim_lon,is_final_snapshot,label_true_channel,label_true_location_id,label_true_lat,label_true_lon,label_is_noisy_case,label_time_to_cashout_hours
36deefba-f8ed-4fd3-98ca-edd65a570486,2,2026-04-05T07:06:11.258159,7,6,2,0.0,0.103,19.3935,0.6977227157508231,2,1,0.0,470.5,10,38242.11,-53824.31,92066.42,0,24.231841446332677,80.50406018280795,0,UPI,ATM_39712,24.133411,80.703052,0,0.147
36deefba-f8ed-4fd3-98ca-edd65a570486,3,2026-04-05T07:06:11.258159,7,6,2,0.0,0.103,19.3935,0.6977227157508231,3,1,0.0,470.5,10,14796.37,-77270.05,92066.42,0,24.231841446332677,80.50406018280795,0,UPI,ATM_39712,24.133411,80.703052,0,0.147
36deefba-f8ed-4fd3-98ca-edd65a570486,4,2026-04-05T07:11:24.875588,7,6,3,0.087,0.19,15.7693,0.9869952306019945,3,2,0.333,317.0,10,82979.57,-9086.85,92066.42,0,24.231841446332677,80.50406018280795,1,UPI,ATM_39712,24.133411,80.703052,0,0.06
fb831b76-4a47-480e-844d-0d07eae20ee3,0,2026-09-13T18:00:00,18,6,1,0.0,0.05,20.0,0.19198617849705948,0,1,1.0,126.0,126,21784.91,0.0,21784.91,0,26.56333092284117,78.14676346470323,0,ATM,ATM_37088,26.481712,78.235818,0,5.085
fb831b76-4a47-480e-844d-0d07eae20ee3,1,2026-09-13T18:36:09.645083,18,6,2,0.603,0.603,3.3185,0.41719407718213647,0,2,1.0,736.0,126,21784.91,0.0,21784.91,0,26.56333092284117,78.14676346470323,0,ATM,ATM_37088,26.481712,78.235818,0,4.482
fb831b76-4a47-480e-844d-0d07eae20ee3,2,2026-09-13T18:56:23.665238,18,6,3,0.337,0.94,3.1918,0.5632206883949569,0,2,0.667,642.67,126,19468.47,-2316.44,21784.91,0,26.56333092284117,78.14676346470323,0,ATM,ATM_37088,26.481712,78.235818,0,4.145
fb831b76-4a47-480e-844d-0d07eae20ee3,3,2026-09-13T20:49:22.214610,20,6,4,1.883,2.823,1.417,0.7728729364378539,0,3,0.75,751.0,126,19239.59,-2545.32,21784.91,0,26.56333092284117,78.14676346470323,0,ATM,ATM_37088,26.481712,78.235818,0,2.262
fb831b76-4a47-480e-844d-0d07eae20ee3,4,2026-09-13T21:21:28.508385,21,6,5,0.535,3.358,1.489,1.0,0,4,0.8,602.8,10,18984.61,-2800.3,21784.91,0,26.56333092284117,78.14676346470323,1,ATM,ATM_37088,26.481712,78.235818,0,1.727
156c696a-4ee2-47cf-8435-1035afa34487,0,2026-06-01T05:00:00,5,0,1,0.0,0.05,20.0,0.3630998516267242,0,1,1.0,951.0,951,43558.8,0.0,43558.8,1,16.85243716209108,73.5873402935711,0,UPI,ATM_19135,16.677881,73.769713,0,0.25
156c696a-4ee2-47cf-8435-1035afa34487,1,2026-06-01T05:10:18.538277,5,0,2,0.172,0.172,11.6403,0.5774469437565215,0,1,0.5,843.5,736,43558.8,0.0,43558.8,1,16.85243716209108,73.5873402935711,0,UPI,ATM_19135,16.677881,73.769713,0,0.078
156c696a-4ee2-47cf-8435-1035afa34487,2,2026-06-01T05:12:28.544640,5,0,3,0.036,0.208,14.428,0.9777351795298739,0,2,0.333,565.0,8,39523.84,-4034.96,43558.8,1,16.85243716209108,73.5873402935711,1,UPI,ATM_19135,16.677881,73.769713,0,0.042
e2e05807-0b6c-48d2-9d73-9ac8ef7139a5,0,2026-03-04T07:00:00,7,2,1,0.0,0.05,20.0,1.0,0,1,1.0,3.0,3,25981.55,0.0,25981.55,0,23.03048524752512,87.53882351105796,1,Agent,ATM_3778,23.009091,87.828434,0,3.772
b0a8a1c4-dbb4-4c65-8a1a-5c50ca14b258,0,2026-05-03T20:00:00,20,6,1,0.0,0.05,20.0,0.8088676539518154,0,1,0.0,3.0,3,46915.82,0.0,46915.82,1,19.7007732463999,73.69988650994947,1,ATM,ATM_39596,10.555698,76.034846,1,18.64
5d3a369a-2657-4bc3-9bab-20d2a08a988f,0,2026-06-24T12:00:00,12,2,1,0.0,0.05,20.0,0.11006399224424177,0,1,0.0,6.0,6,19604.29,0.0,19604.29,1,15.535657308433187,74.94729385872917,0,Agent,ATM_23193,26.832083,80.965927,0,0.25
5d3a369a-2657-4bc3-9bab-20d2a08a988f,1,2026-06-24T12:02:58.893521,12,2,2,0.05,0.05,40.0,0.3695010170181701,0,2,0.5,3.5,1,19604.29,0.0,19604.29,1,15.535657308433187,74.94729385872917,0,Agent,ATM_23193,26.832083,80.965927,0,0.2
5d3a369a-2657-4bc3-9bab-20d2a08a988f,2,2026-06-24T12:09:26.286330,12,2,3,0.108,0.157,19.0716,0.5834270648724768,0,3,0.667,162.33,1,19537.87,-66.42,19604.29,1,15.535657308433187,74.94729385872917,0,Agent,ATM_23193,26.832083,80.965927,0,0.093
5d3a369a-2657-4bc3-9bab-20d2a08a988f,3,2026-06-24T12:10:13.133268,12,2,4,0.013,0.17,23.4859,0.9016070420203918,0,4,0.5,395.5,1,17980.87,-1623.42,19604.29,1,15.535657308433187,74.94729385872917,0,Agent,ATM_23193,26.832083,80.965927,0,0.08
5d3a369a-2657-4bc3-9bab-20d2a08a988f,4,2026-06-24T12:12:13.699979,12,2,5,0.033,0.204,24.5332,1.0,1,5,0.4,317.4,1,3312.65,-16291.64,19604.29,1,15.535657308433187,74.94729385872917,0,Agent,ATM_23193,26.832083,80.965927,0,0.046
5d3a369a-2657-4bc3-9bab-20d2a08a988f,5,2026-06-24T12:12:13.699979,12,2,5,0.0,0.204,24.5332,1.0,2,5,0.4,317.4,1,12752.25,-6852.04,19604.29,1,15.535657308433187,74.94729385872917,1,Agent,ATM_23193,26.832083,80.965927,0,0.046
fd2ccdf2-d470-4bb9-b792-a0047db6dcca,0,2026-02-23T02:00:00,2,0,1,0.0,0.05,20.0,0.9349068339889958,0,1,1.0,7.0,7,16680.78,0.0,16680.78,0,15.054875224204615,82.84286661318288,1,Other,ATM_967,16.552919,82.344109,0,6.364
10cfca3f-4579-4bcb-9c1f-37a38bf29946,0,2026-08-03T02:00:00,2,0,1,0.0,0.05,20.0,0.5338744559112102,0,1,1.0,1357.0,1357,18165.88,0.0,18165.88,1,17.418628014341387,86.34129211421796,0,UPI,ATM_42467,18.113201,78.999423,1,0.25
10cfca3f-4579-4bcb-9c1f-37a38bf29946,1,2026-08-03T02:06:19.531491,2,0,2,0.105,0.105,18.9708,0.9612141748706385,0,2,1.0,680.0,3,18165.88,0.0,18165.88,1,17.418628014341387,86.34129211421796,1,UPI,ATM_42467,18.113201,78.999423,1,0.145
ebeef587-e878-4552-8c0c-576f39a53286,0,2026-09-02T20:00:00,20,2,1,0.0,0.05,20.0,0.39442073455728044,0,1,1.0,996.0,996,136562.55,0.0,136562.55,0,16.835980746752085,78.1821121727466,0,Branch,ATM_34613,16.124383,78.866347,0,3.823
ebeef587-e878-4552-8c0c-576f39a53286,1,2026-09-02T22:40:52.654762,22,2,2,2.681,2.681,0.7459,1.0,0,2,1.0,499.5,3,136562.55,0.0,136562.55,0,16.835980746752085,78.1821121727466,1,Branch,ATM_34613,16.124383,78.866347,0,1.142
6917110a-3671-4231-bd3c-c3a94b248c10,0,2026-04-23T15:00:00,15,3,1,0.0,0.05,20.0,0.0,0,1,1.0,504.0,504,62866.2,0.0,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.25
6917110a-3671-4231-bd3c-c3a94b248c10,1,2026-04-23T15:01:46.026821,15,3,2,0.029,0.05,40.0,0.5470935058221028,1,2,0.5,972.0,504,17883.44,-44982.76,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.221
6917110a-3671-4231-bd3c-c3a94b248c10,2,2026-04-23T15:01:46.026821,15,3,2,0.0,0.05,40.0,0.5470935058221028,2,2,0.5,972.0,504,16345.03,-46521.17,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.221
6917110a-3671-4231-bd3c-c3a94b248c10,3,2026-04-23T15:01:46.026821,15,3,2,0.0,0.05,40.0,0.5470935058221028,3,2,0.5,972.0,504,28637.73,-34228.47,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.221
6917110a-3671-4231-bd3c-c3a94b248c10,4,2026-04-23T15:03:25.221443,15,3,3,0.028,0.057,52.6261,0.6896752439945482,3,3,0.667,1075.67,504,56685.63,-6180.57,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.193
6917110a-3671-4231-bd3c-c3a94b248c10,5,2026-04-23T15:03:53.867412,15,3,4,0.008,0.065,61.5733,0.9414801619599357,3,4,0.5,1081.0,504,49957.26,-12908.94,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.185
6917110a-3671-4231-bd3c-c3a94b248c10,6,2026-04-23T15:09:04.266606,15,3,5,0.086,0.151,33.072,0.6361292443922107,3,5,0.6,1144.6,504,46613.2,-16253.0,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.099
6917110a-3671-4231-bd3c-c3a94b248c10,7,2026-04-23T15:09:15.569165,15,3,6,0.003,0.154,38.879,0.5456741100805277,4,5,0.5,1025.67,431,3402.58,-59463.62,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.096
6917110a-3671-4231-bd3c-c3a94b248c10,8,2026-04-23T15:09:15.569165,15,3,6,0.0,0.154,38.879,0.5456741100805277,5,5,0.5,1025.67,431,42388.26,-20477.94,62866.2,0,20.94243060240578,77.8821484344107,0,Branch,ATM_12619,18.178133,73.919176,1,0.096
6917110a-3671-4231-bd3c-c3a94b248c10,9,2026-04-23T15:09:38.958360,15,3,7,0.006,0.161,43.5264,1.0,5,5,0.571,881.14,14,44272.48,-18593.72,62866.2,0,20.94243060240578,77.8821484344107,1,Branch,ATM_12619,18.178133,73.919176,1,0.089
4316092b-ac8b-4631-86e5-95d6f6af898b,0,2026-04-23T11:00:00,11,3,1,0.0,0.05,20.0,0.915135444254684,0,1,0.0,749.0,749,12230.35,0.0,12230.35,1,13.856742290256785,78.89732127727466,0,ATM,ATM_20704,10.74376,76.868785,1,0.25
4316092b-ac8b-4631-86e5-95d6f6af898b,1,2026-04-23T11:02:51.368246,11,3,2,0.048,0.05,40.0,0.8559579667814771,0,2,0.0,378.0,7,12230.35,0.0,12230.35,1,13.856742290256785,78.89732127727466,1,ATM,ATM_20704,10.74376,76.868785,1,0.202
01cd463f-079c-4cc8-a96d-361703c845dd,0,2026-10-23T09:00:00,9,4,1,0.0,0.05,20.0,0.9412608041846686,0,1,1.0,3.0,3,8430.04,0.0,8430.04,1,16.51720976229649,74.63498762591863,1,UPI,ATM_31252,16.749449,75.405196,0,0.25
65e8551b-4c8b-45d7-bd7f-a787a22e78eb,0,2026-07-16T17:00:00,17,3,1,0.0,0.05,20.0,0.28143190903134807,0,1,0.0,259.0,259,52625.05,0.0,52625.05,1,27.413893307370337,78.70090631568326,0,UPI,ATM_28316,27.476898,78.639032,0,0.63
65e8551b-4c8b-45d7-bd7f-a787a22e78eb,1,2026-07-16T17:05:51.387967,17,3,2,0.098,0.098,20.4902,0.09100896528669156,0,2,0.5,634.0,259,52625.05,0.0,52625.05,1,27.413893307370337,78.70090631568326,0,UPI,ATM_28316,27.476898,78.639032,0,0.533
65e8551b-4c8b-45d7-bd7f-a787a22e78eb,2,2026-07-16T17:06:46.133424,17,3,3,0.015,0.113,26.5922,0.4484321119123632,0,2,0.667,723.67,259,50273.92,-2351.13,52625.05,1,27.413893307370337,78.70090631568326,0,UPI,ATM_28316,27.476898,78.639032,0,0.518
65e8551b-4c8b-45d7-bd7f-a787a22e78eb,3,2026-07-16T17:10:20.212633,17,3,4,0.059,0.172,23.2178,0.5748443533852469,0,3,0.75,580.25,150,49348.9,-3276.15,52625.05,1,27.413893307370337,78.70090631568326,0,UPI,ATM_28316,27.476898,78.639032,0,0.458
65e8551b-4c8b-45d7-bd7f-a787a22e78eb,4,2026-07-16T17:14:47.539077,17,3,5,0.074,0.247,20.2808,0.6918166138397172,1,4,0.6,616.4,150,46657.74,-5967.31,52625.05,1,27.413893307370337,78.70090631568326,0,UPI,ATM_28316,27.476898,78.639032,0,0.384
65e8551b-4c8b-45d7-bd7f-a787a22e78eb,5,2026-07-16T17:14:47.539077,17,3,5,0.0,0.247,20.2808,0.6918166138397172,2,4,0.6,616.4,150,1719.05,-50906.0,52625.05,1,27.413893307370337,78.70090631568326,0,UPI,ATM_28316,27.476898,78.639032,0,0.384
65e8551b-4c8b-45d7-bd7f-a787a22e78eb,6,2026-07-16T17:17:23.378268,17,3,6,0.043,0.29,20.702,0.8148040011010161,2,5,0.667,671.33,150,43244.31,-9380.74,52625.05,1,27.413893307370337,78.70090631568326,0,UPI,ATM_28316,27.476898,78.639032,0,0.341
65e8551b-4c8b-45d7-bd7f-a787a22e78eb,7,2026-07-16T17:23:02.721340,17,3,7,0.094,0.384,18.2249,1.0,2,5,0.714,577.14,12,38994.84,-13630.21,52625.05,1,27.413893307370337,78.70090631568326,1,UPI,ATM_28316,27.476898,78.639032,0,0.246
c3ba5afe-2961-42a8-9f22-3b3a0c587867,0,2026-04-15T07:00:00,7,2,1,0.0,0.05,20.0,0.47222708140652403,0,1,0.0,1394.0,1394,94463.82,0.0,94463.82,1,21.108785011163285,79.34328747084467,0,ATM,ATM_11889,21.667478,79.29557,0,6.326
c3ba5afe-2961-42a8-9f22-3b3a0c587867,1,2026-04-15T10:58:45.154291,10,2,2,3.979,3.979,0.5026,1.0,0,1,0.5,699.0,4,94463.82,0.0,94463.82,1,21.108785011163285,79.34328747084467,1,ATM,ATM_11889,21.667478,79.29557,0,2.347
de5adfa6-2698-454e-ba63-766bb0b54bdf,0,2026-07-22T15:00:00,15,2,1,0.0,0.05,20.0,0.2752870257687147,0,1,1.0,1291.0,1291,62604.23,0.0,62604.23,0,13.3945237870002,73.0245005747995,0,Agent,ATM_27559,12.814622,74.970964,0,7.649
de5adfa6-2698-454e-ba63-766bb0b54bdf,1,2026-07-22T15:47:24.622048,15,2,2,0.79,0.79,2.5311,0.6047850668153699,1,2,1.0,1178.5,1066,51299.37,-11304.86,62604.23,0,13.3945237870002,73.0245005747995,0,Agent,ATM_27559,12.814622,74.970964,0,6.859
de5adfa6-2698-454e-ba63-766bb0b54bdf,2,2026-07-22T15:47:24.622048,15,2,2,0.0,0.79,2.5311,0.6047850668153699,2,2,1.0,1178.5,1066,11304.85,-51299.38,62604.23,0,13.3945237870002,73.0245005747995,0,Agent,ATM_27559,12.814622,74.970964,0,6.859
de5adfa6-2698-454e-ba63-766bb0b54bdf,3,2026-07-22T17:50:36.474768,17,2,3,2.053,2.843,1.0551,0.6562868486324809,2,2,1.0,889.33,311,61508.16,-1096.07,62604.23,0,13.3945237870002,73.0245005747995,0,Agent,ATM_27559,12.814622,74.970964,0,4.806
de5adfa6-2698-454e-ba63-766bb0b54bdf,4,2026-07-22T18:32:25.754494,18,2,4,0.697,3.54,1.1298,1.0,3,3,1.0,668.25,5,2208.76,-60395.47,62604.23,0,13.3945237870002,73.0245005747995,0,Agent,ATM_27559,12.814622,74.970964,0,4.109
de5adfa6-2698-454e-ba63-766bb0b54bdf,5,2026-07-22T18:32:25.754494,18,2,4,0.0,3.54,1.1298,1.0,4,3,1.0,668.25,5,5910.73,-56693.5,62604.23,0,13.3945237870002,73.0245005747995,0,Agent,ATM_27559,12.814622,74.970964,0,4.109
de5adfa6-2698-454e-ba63-766bb0b54bdf,6,2026-07-22T18:32:25.754494,18,2,4,0.0,3.54,1.1298,1.0,5,3,1.0,668.25,5,50805.71,-11798.52,62604.23,0,13.3945237870002,73.0245005747995,1,Agent,ATM_27559,12.814622,74.970964,0,4.109
ee65eede-4d1d-448a-94b3-d7e63d91f60c,0,2026-04-19T13:00:00,13,6,1,0.0,0.05,20.0,0.9179006099757681,0,1,0.0,9.0,9,24040.13,0.0,24040.13,0,12.070804894654863,87.88562008771157,1,Agent,ATM_967,16.552919,82.344109,0,5.928
7a4c2a3c-1dcb-4326-98a4-4ae857d067ff,0,2026-07-15T00:00:00,0,2,1,0.0,0.05,20.0,0.28714177975448796,0,1,1.0,1228.0,1228,62894.34,0.0,62894.34,0,20.762749058871563,83.15698983750886,0,Agent,ATM_34821,21.502803,82.914964,0,4.847
7a4c2a3c-1dcb-4326-98a4-4ae857d067ff,1,2026-07-15T00:43:07.681353,0,2,2,0.719,0.719,2.7824,0.4305626964572809,1,2,1.0,901.0,574,38058.42,-24835.92,62894.34,0,20.762749058871563,83.15698983750886,0,Agent,ATM_34821,21.502803,82.914964,0,4.128
7a4c2a3c-1dcb-4326-98a4-4ae857d067ff,2,2026-07-15T00:43:07.681353,0,2,2,0.0,0.719,2.7824,0.4305626964572809,2,2,1.0,901.0,574,24835.93,-38058.41,62894.34,0,20.762749058871563,83.15698983750886,0,Agent,ATM_34821,21.502803,82.914964,0,4.128
7a4c2a3c-1dcb-4326-98a4-4ae857d067ff,3,2026-07-15T01:13:50.375191,1,2,3,0.512,1.231,2.4377,0.5675176676469827,2,3,0.667,853.0,574,54833.53,-8060.81,62894.34,0,20.762749058871563,83.15698983750886,0,Agent,ATM_34821,21.502803,82.914964,0,3.616
7a4c2a3c-1dcb-4326-98a4-4ae857d067ff,4,2026-07-15T03:23:49.980774,3,2,4,2.167,3.397,1.1774,0.8429743851633389,3,3,0.5,665.5,103,35259.43,-27634.91,62894.34,0,20.762749058871563,83.15698983750886,0,Agent,ATM_34821,21.502803,82.914964,0,1.45
7a4c2a3c-1dcb-4326-98a4-4ae857d067ff,5,2026-07-15T03:23:49.980774,3,2,4,0.0,3.397,1.1774,0.8429743851633389,4,3,0.5,665.5,103,2798.18,-60096.16,62894.34,0,20.762749058871563,83.15698983750886,0,Agent,ATM_34821,21.502803,82.914964,0,1.45
7a4c2a3c-1dcb-4326-98a4-4ae857d067ff,6,2026-07-15T03:23:49.980774,3,2,4,0.0,3.397,1.1774,0.8429743851633389,5,3,0.5,665.5,103,16204.51,-46689.83,62894.34,0,20.762749058871563,83.15698983750886,0,Agent,ATM_34821,21.502803,82.914964,0,1.45
7a4c2a3c-1dcb-4326-98a4-4ae857d067ff,7,2026-07-15T03:58:36.685782,3,2,5,0.58,3.977,1.2573,0.994547469565245,5,3,0.6,534.0,8,48497.65,-14396.69,62894.34,0,20.762749058871563,83.15698983750886,1,Agent,ATM_34821,21.502803,82.914964,0,0.87
27d5200c-f73d-4bf1-ab88-233a7ce52917,0,2026-01-19T09:00:00,9,0,1,0.0,0.05,20.0,0.11004772034077821,0,1,1.0,131.0,131,89296.74,0.0,89296.74,0,22.674967752333146,81.23323317038087,0,ATM,ATM_16118,22.371658,80.902669,0,3.309
27d5200c-f73d-4bf1-ab88-233a7ce52917,1,2026-01-19T09:15:38.531945,9,0,2,0.261,0.261,7.6716,0.2598595266568094,0,2,1.0,414.0,131,89296.74,0.0,89296.74,0,22.674967752333146,81.23323317038087,0,ATM,ATM_16118,22.371658,80.902669,0,3.048
27d5200c-f73d-4bf1-ab88-233a7ce52917,2,2026-01-19T09:16:06.584831,9,0,3,0.008,0.268,11.1734,0.6903066197554757,0,2,1.0,723.0,131,78459.67,-10837.07,89296.74,0,22.674967752333146,81.23323317038087,0,ATM,ATM_16118,22.371658,80.902669,0,3.04
27d5200c-f73d-4bf1-ab88-233a7ce52917,3,2026-01-19T09:39:17.962811,9,0,4,0.386,0.655,6.107,0.8040670821287872,0,3,1.0,801.25,131,72081.86,-17214.88,89296.74,0,22.674967752333146,81.23323317038087,0,ATM,ATM_16118,22.371658,80.902669,0,2.654
27d5200c-f73d-4bf1-ab88-233a7ce52917,4,2026-01-19T11:21:59.791285,11,0,5,1.712,2.367,2.1127,1.0,0,3,0.8,642.8,9,61399.57,-27897.17,89296.74,0,22.674967752333146,81.23323317038087,1,ATM,ATM_16118,22.371658,80.902669,0,0.942
81baec94-7389-4691-85d2-a5783f93d89e,0,2026-02-16T19:00:00,19,0,1,0.0,0.05,20.0,0.09456072351299369,0,1,0.0,991.0,991,59877.98,0.0,59877.98,0,17.016059420841167,76.19622457457682,0,UPI,ATM_34545,15.915914,79.718025,1,0.25
81baec94-7389-4691-85d2-a5783f93d89e,1,2026-02-16T19:01:52.314500,19,0,2,0.031,0.05,40.0,0.1359347858465303,0,1,0.5,605.0,219,59877.98,0.0,59877.98,0,17.016059420841167,76.19622457457682,0,UPI,ATM_34545,15.915914,79.718025,1,0.219
81baec94-7389-4691-85d2-a5783f93d89e,2,2026-02-16T19:04:05.763060,19,0,3,0.037,0.068,43.9448,1.0,0,2,0.667,404.0,2,58071.16,-1806.82,59877.98,0,17.016059420841167,76.19622457457682,1,UPI,ATM_34545,15.915914,79.718025,1,0.182
9cb0be4e-bde3-42c6-8108-cf99d4e19c9b,0,2026-04-12T05:00:00,5,6,1,0.0,0.05,20.0,0.13458914631894553,0,1,0.0,682.0,682,167227.76,0.0,167227.76,1,22.716863142372187,80.34106018566663,0,Branch,ATM_8416,22.40516,80.803476,0,0.25
9cb0be4e-bde3-42c6-8108-cf99d4e19c9b,1,2026-04-12T05:09:25.363640,5,6,2,0.157,0.157,12.7352,0.5079646078079973,0,2,0.5,535.5,389,167227.76,0.0,167227.76,1,22.716863142372187,80.34106018566663,0,Branch,ATM_8416,22.40516,80.803476,0,0.093
9cb0be4e-bde3-42c6-8108-cf99d4e19c9b,2,2026-04-12T05:09:58.846467,5,6,3,0.009,0.166,18.0347,0.8741150212711432,0,3,0.667,839.0,389,152728.66,-14499.1,167227.76,1,22.716863142372187,80.34106018566663,0,Branch,ATM_8416,22.40516,80.803476,0,0.084
9cb0be4e-bde3-42c6-8108-cf99d4e19c9b,3,2026-04-12T05:12:19.046466,5,6,4,0.039,0.205,19.4846,1.0,0,4,0.5,631.75,10,151625.7,-15602.06,167227.76,1,22.716863142372187,80.34106018566663,1,Branch,ATM_8416,22.40516,80.803476,0,0.045
1033f901-58a4-49b3-b3b5-a878738bd31f,0,2026-09-04T10:00:00,10,4,1,0.0,0.05,20.0,0.4814460798309102,0,1,1.0,877.0,877,42112.59,0.0,42112.59,0,9.885286937374557,86.48674461564741,0,ATM,ATM_29464,10.284076,79.733461,0,3.501
1033f901-58a4-49b3-b3b5-a878738bd31f,1,2026-09-04T10:12:03.054142,10,4,2,0.201,0.201,9.9578,0.9856195093538874,1,1,0.5,445.5,14,31361.09,-10751.5,42112.59,0,9.885286937374557,86.48674461564741,0,ATM,ATM_29464,10.284076,79.733461,0,3.3
1033f901-58a4-49b3-b3b5-a878738bd31f,2,2026-09-04T10:12:03.054142,10,4,2,0.0,0.201,9.9578,0.9856195093538874,2,1,0.5,445.5,14,5070.89,-37041.7,42112.59,0,9.885286937374557,86.48674461564741,0,ATM,ATM_29464,10.284076,79.733461,0,3.3
1033f901-58a4-49b3-b3b5-a878738bd31f,3,2026-09-04T10:12:03.054142,10,4,2,0.0,0.201,9.9578,0.9856195093538874,3,1,0.5,445.5,14,5680.61,-36431.98,42112.59,0,9.885286937374557,86.48674461564741,1,ATM,ATM_29464,10.284076,79.733461,0,3.3
d4d20405-1289-4a1a-ba2e-194666f781b6,0,2026-07-16T13:00:00,13,3,1,0.0,0.05,20.0,0.9492805229394788,0,1,1.0,11.0,11,32779.47,0.0,32779.47,0,17.24051808994554,79.66383764194843,1,Agent,ATM_49461,18.085647,79.045469,0,4.596
da812ce0-9027-488a-94d7-c5960020c00a,0,2026-06-03T13:00:00,13,2,1,0.0,0.05,20.0,1.0,0,1,0.0,15.0,15,26265.94,0.0,26265.94,1,10.51563860100326,80.28574351914128,1,ATM,ATM_35072,22.244989,71.2042,1,0.25
8fc884a9-9c43-4ab2-860f-730fbf478b2f,0,2026-03-27T15:00:00,15,4,1,0.0,0.05,20.0,0.14528627797204202,0,1,1.0,654.0,654,26241.08,0.0,26241.08,1,23.310514543749598,75.58016449875473,0,ATM,ATM_7921,24.368035,79.636566,0,3.636
8fc884a9-9c43-4ab2-860f-730fbf478b2f,1,2026-03-27T16:18:41.825346,16,4,2,1.312,1.312,1.5248,0.40148319562312274,1,2,0.5,843.5,654,18159.47,-8081.61,26241.08,1,23.310514543749598,75.58016449875473,0,ATM,ATM_7921,24.368035,79.636566,0,2.325
8fc884a9-9c43-4ab2-860f-730fbf478b2f,2,2026-03-27T16:18:41.825346,16,4,2,0.0,1.312,1.5248,0.40148319562312274,2,2,0.5,843.5,654,8081.61,-18159.47,26241.08,1,23.310514543749598,75.58016449875473,0,ATM,ATM_7921,24.368035,79.636566,0,2.325
8fc884a9-9c43-4ab2-860f-730fbf478b2f,3,2026-03-27T16:35:54.166506,16,4,3,0.287,1.598,1.8769,0.8052673327395519,2,3,0.667,662.33,300,22338.85,-3902.23,26241.08,1,23.310514543749598,75.58016449875473,0,ATM,ATM_7921,24.368035,79.636566,0,2.038
8fc884a9-9c43-4ab2-860f-730fbf478b2f,4,2026-03-27T17:28:52.385692,17,4,4,0.883,2.481,1.6121,0.7832073767113631,2,3,0.5,648.0,300,19921.76,-6319.32,26241.08,1,23.310514543749598,75.58016449875473,0,ATM,ATM_7921,24.368035,79.636566,0,1.155
8fc884a9-9c43-4ab2-860f-730fbf478b2f,5,2026-03-27T17:50:50.442374,17,4,5,0.366,2.847,1.756,1.0,2,3,0.4,519.6,6,18958.97,-7282.11,26241.08,1,23.310514543749598,75.58016449875473,1,ATM,ATM_7921,24.368035,79.636566,0,0.789
0f61cfaf-2124-46f5-b0df-03e1d80b1bc7,0,2026-08-07T03:00:00,3,4,1,0.0,0.05,20.0,0.5246974715355073,0,1,0.0,1454.0,1454,18504.38,0.0,18504.38,1,17.39302118032212,84.11826033819241,0,Branch,ATM_40643,18.192852,83.978611,0,7.9
0f61cfaf-2124-46f5-b0df-03e1d80b1bc7,1,2026-08-07T09:29:47.286274,9,4,2,6.496,6.496,0.3079,0.9728825559341331,0,2,0.5,730.5,7,18504.38,0.0,18504.38,1,17.39302118032212,84.11826033819241,1,Branch,ATM_40643,18.192852,83.978611,0,1.404
8c51a22a-349c-4237-8a40-e667a58795c3,0,2026-05-01T06:00:00,6,4,1,0.0,0.05,20.0,0.4857300064313382,0,1,0.0,331.0,331,16561.0,0.0,16561.0,1,21.62522875929291,80.38424287494354,0,ATM,ATM_8978,21.616256,79.769973,0,0.25
8c51a22a-349c-4237-8a40-e667a58795c3,1,2026-05-01T06:08:38.322988,6,4,2,0.144,0.144,13.891,0.9294766982340934,1,2,0.5,171.0,11,6716.51,-9844.49,16561.0,1,21.62522875929291,80.38424287494354,0,ATM,ATM_8978,21.616256,79.769973,0,0.106
8c51a22a-349c-4237-8a40-e667a58795c3,2,2026-05-01T06:08:38.322988,6,4,2,0.0,0.144,13.891,0.9294766982340934,2,2,0.5,171.0,11,8726.12,-7834.88,16561.0,1,21.62522875929291,80.38424287494354,0,ATM,ATM_8978,21.616256,79.769973,0,0.106
8c51a22a-349c-4237-8a40-e667a58795c3,3,2026-05-01T06:08:38.322988,6,4,2,0.0,0.144,13.891,0.9294766982340934,3,2,0.5,171.0,11,1118.37,-15442.63,16561.0,1,21.62522875929291,80.38424287494354,1,ATM,ATM_8978,21.616256,79.769973,0,0.106
